"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"30241","MATH 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Oleg Makhnin","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30242","MATH 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","William Stone","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30493","MATH 591-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Bixiang Wang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30540","MATH 591-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30876","MATH 591-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Saulo I. Orizaga","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30195","MATH 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30196","MATH 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Ivan Avramidi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30197","MATH 595-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30198","MATH 595-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Gilberto C. Gonzalez Parra","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30199","MATH 595-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Anwar Hossain","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30208","MATH 595-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30209","MATH 595-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Oleg Makhnin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30225","MATH 595-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","William Stone","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30490","MATH 595-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Bixiang Wang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30541","MATH 595-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30877","MATH 595-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Saulo I. Orizaga","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MATH595",""
"30552","MENG 210-01","M","T R","01/16/2023-05/09/2023","1100-1215","MSEC 105","2","CLAS","Sophomore Design&Measurements","Andrei N. Zagrai","3","30","27","0","$25","https://catalog.nmt.edu/courses/MENG210",""
"30553","MENG 210L-01","M","M","01/16/2023-05/09/2023","1200-1430","WEIR 128","1","CLAS","Soph Design & Measure Lab","Andrei N. Zagrai","0","15","15","0","$50","https://catalog.nmt.edu/courses/MENG210",""
"30554","MENG 210L-02","M","F","01/16/2023-05/09/2023","1200-1430","WEIR 128","1","CLAS","Soph Design & Measure Lab","Andrei N. Zagrai","0","15","15","0","$50","https://catalog.nmt.edu/courses/MENG210",""
"30281","MENG 302L-01","M","M","01/16/2023-05/09/2023","1500-1730","WORKC 155","1","CLAS","Mechanics of Materials Laborat","Curtis J. OMalley","1","12","11","0","$75","https://catalog.nmt.edu/courses/MENG302",""
"30277","MENG 302L-02","M","W","01/16/2023-05/09/2023","1400-1630","WORKC 155","1","CLAS","Mechanics of Materials Laborat","Curtis J. OMalley","0","13","13","0","$75","https://catalog.nmt.edu/courses/MENG302",""
"30513","MENG 302L-03","M","F","01/16/2023-05/09/2023","1500-1730","WORKC 155","1","CLAS","Mechanics of Materials Laborat","Curtis J. OMalley","1","12","11","0","$75","https://catalog.nmt.edu/courses/MENG302",""
"30412","MENG 304-01","M","T R","01/16/2023-05/09/2023","0800-0915","WEIR 203","3","CLAS","Advanced Strength of Materials","Donghyeon Ryu","9","35","26","0","$25","https://catalog.nmt.edu/courses/MENG304",""
"30259","MENG 305-01","M","T R","01/16/2023-05/09/2023","1400-1515","CRAMER 124","3","CLAS","Numerical Methods and Analysis","Joseph Gatto","3","24","21","0","$50","https://catalog.nmt.edu/courses/MENG305",""
"30584","MENG 341-01","M","M W F","01/16/2023-05/09/2023","0800-0850","WEIR 132","3","CLAS","Technical Writing","Julie Ford","2","24","22","0","$25","https://catalog.nmt.edu/courses/MENG341",""
"30555","MENG 341-02","M","M W F","01/16/2023-05/09/2023","0900-0950","WEIR 132","3","CLAS","Technical Writing","Julie Ford","0","24","24","0","$25","https://catalog.nmt.edu/courses/MENG341",""
"30214","MENG 381-01","M","T","01/16/2023-05/09/2023","1530-1645","WORKC 101","2","CLAS","Jr. Eng. Design Clinic I","Curtis J. OMalley & Julie Ford","65","75","10","0","$60","https://catalog.nmt.edu/courses/MENG381",""
"30202","MENG 382-01","M","T","01/16/2023-05/09/2023","1530-1645","WORKC 101","2","CLAS","Jr. Eng. Design Clinic II","Curtis J. OMalley & Julie Ford","28","75","47","0","$60","https://catalog.nmt.edu/courses/MENG382",""
"30479","MENG 405-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 203","2","CLAS","Dynamic Systems and Controls","Hollis J. Dinwiddie","9","36","27","0","$25","https://catalog.nmt.edu/courses/MENG405",""
"30480","MENG 405L-01","M","M","01/16/2023-05/09/2023","1500-1730","WEIR 128","1","CLAS","Dynamic Systems & Controls Lab","Hollis J. Dinwiddie","4","17","13","0","$80","https://catalog.nmt.edu/courses/MENG405",""
"30481","MENG 405L-02","M","W","01/16/2023-05/09/2023","1100-1330","WEIR 128","1","CLAS","Dynamic Systems & Controls Lab","Hollis J. Dinwiddie","3","17","14","0","$80","https://catalog.nmt.edu/courses/MENG405",""
"30246","MENG 408-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Cooperative Educ Work Phase","Seok Bin Lim","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MENG408",""
"31056","MENG 421-01","M","T R","01/16/2023-05/09/2023","1100-1215","MSEC 103","2","CLAS","Finite Elem Analysis & Design","Curtis J. OMalley","0","36","36","0","$25","https://catalog.nmt.edu/courses/MENG421",""
"30276","MENG 421L-01","M","W","01/16/2023-05/09/2023","0800-1030","SPEARE 4","1","CLAS","Finite Elem Analy & Design Lab","Curtis J. OMalley","0","19","19","0","$50","https://catalog.nmt.edu/courses/MENG421",""
"31070","MENG 421L-02","M","F","01/16/2023-05/09/2023","1500-1730","SPEARE 4","1","CLAS","Finite Elem Analy & Design Lab","Curtis J. OMalley","0","22","22","0","$50","https://catalog.nmt.edu/courses/MENG421",""
"30203","MENG 431-01","M","M W F","01/16/2023-05/09/2023","0800-0850","WEIR 202","2","CLAS","Fluid & Thermal Systems","Hollis J. Dinwiddie","0","33","33","0","$25","https://catalog.nmt.edu/courses/MENG431",""
"30484","MENG 431L-01","M","T","01/16/2023-05/09/2023","1400-1630","WORKC 135","1","CLAS","Fluid and Thermal Systems Lab","Hollis J. Dinwiddie","0","15","15","0","$75","https://catalog.nmt.edu/courses/MENG431",""
"30604","MENG 431L-02","M","W","01/16/2023-05/09/2023","1400-1630","WORKC 135","1","CLAS","Fluid and Thermal Systems Lab","Hollis J. Dinwiddie","0","18","18","0","$75","https://catalog.nmt.edu/courses/MENG431",""
"30596","MENG 441-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 101","3","CLAS","Dynam/Vibrat in Struc Design","Mostafa Hassanalian","3","22","19","0","$35","https://catalog.nmt.edu/courses/MENG441",""
"30260","MENG 451-01","M","T R","01/16/2023-05/09/2023","1400-1515","WEIR 202","3","CLAS","Design of Machine Elements","Ashok K. Ghosh","7","35","28","0","$35","https://catalog.nmt.edu/courses/MENG451",""
"30215","MENG 481-01","M","R","01/16/2023-05/09/2023","1530-1645","WEIR 102","3","CLAS","Senior Engr Design Clinic I","James Ruff & Julie Ford","58","75","17","0","$75","https://catalog.nmt.edu/courses/MENG481",""
"30204","MENG 482-01","M","R","01/16/2023-05/09/2023","1530-1645","WEIR 102","3","CLAS","Senior Engr Design Clinic II","James Ruff & Julie Ford","40","75","35","0","$75","https://catalog.nmt.edu/courses/MENG482",""
"30482","MENG 483-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 120","2","CLAS","Mechatronics","Kooktae Lee","8","36","28","0","$50","https://catalog.nmt.edu/courses/MENG483",""
"30261","MENG 483L-01","M","M","01/16/2023-05/09/2023","0900-1130","WEIR 128","1","CLAS","Mechatronics Lab","Kooktae Lee","0","18","18","0","$75","https://catalog.nmt.edu/courses/MENG483",""
"30331","MENG 483L-02","M","F","01/16/2023-05/09/2023","0900-1130","WEIR 128","1","CLAS","Mechatronics Lab","Kooktae Lee","8","18","10","0","$75","https://catalog.nmt.edu/courses/MENG483",""
"30262","MENG 485-01","M","","01/16/2023-05/09/2023","","","3","CLAS","Advanced Design Clinic","James Ruff & Curtis J. OMalley","10","10","0","0","$25","https://catalog.nmt.edu/courses/MENG485",""
"31239","MENG 489-01","M","T R","01/16/2023-05/09/2023","0800-0915","SPEARE 19","3","CLAS","Sensor Technology","Andrei N. Zagrai","1","3","2","0","$50","https://catalog.nmt.edu/courses/MENG489",""
"30358","MENG 489-02","M","T R","01/16/2023-05/09/2023","1100-1215","JONES 227","3","CLAS","Design & Analysis of Exp","Donghyeon Ryu","12","15","3","0","$25","https://catalog.nmt.edu/courses/MENG489",""
"31483","MENG 489-02D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Design & Analysis of Exp","Donghyeon Ryu","15","15","0","0","$25","https://catalog.nmt.edu/courses/MENG489",""
"30357","MENG 489-03","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 107","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","10","10","0","0","$10","https://catalog.nmt.edu/courses/MENG489",""
"31485","MENG 489-03D","DE","T R","01/16/2023-05/09/2023","1230-1345","WEB-V","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","10","10","0","0","$10","https://catalog.nmt.edu/courses/MENG489",""
"31417","MENG 489-04","M","T R","01/16/2023-05/09/2023","0930-1045","SPEARE 4","3","CLAS","Advanced Finite Element Method","Ashok K. Ghosh","15","15","0","0","$10","https://catalog.nmt.edu/courses/MENG489",""
"31486","MENG 489-04D","DE","T R","01/16/2023-05/09/2023","0930-1045","WEB-V","3","CLAS","Advanced Finite Element Method","Ashok K. Ghosh","15","15","0","0","$10","https://catalog.nmt.edu/courses/MENG489",""
"31243","MENG 489-05","M","W","01/16/2023-05/09/2023","0800-1030","WEIR 112","1","CLAS","Machining & Metalworking Tech","Patrick J. Madigan","3","6","3","0","$75","https://catalog.nmt.edu/courses/MENG489",""
"31245","MENG 489-06","M","W","01/16/2023-05/09/2023","1100-1330","WEIR 112","1","CLAS","Machining & Metalworking Tech","Patrick J. Madigan","0","6","6","0","$75","https://catalog.nmt.edu/courses/MENG489",""
"30904","MENG 489-07","M","W","01/16/2023-05/09/2023","1430-1700","WEIR 112","1","CLAS","Machining & Metalworking Tech","Patrick J. Madigan","0","6","6","3","$75","https://catalog.nmt.edu/courses/MENG489",""
"31802","MENG 491-01","M","","01/17/2023-05/09/2023","","","2","CLAS","Directed Study","Tie Wei","0","1","1","0","N/A","https://catalog.nmt.edu/courses/MENG491",""
"30517","MENG 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Sayavur Bakhtiyarov","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30519","MENG 500-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Ashok K. Ghosh","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30520","MENG 500-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Mostafa Hassanalian","4","10","6","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30521","MENG 500-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Michael J. Hargather","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30522","MENG 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Jamie Kimberley","7","10","3","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30523","MENG 500-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Kooktae Lee","7","10","3","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30524","MENG 500-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Seok Bin Lim","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30525","MENG 500-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","David I. Grow","1","1","0","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30526","MENG 500-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Curtis J. OMalley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30527","MENG 500-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Donghyeon Ryu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30528","MENG 500-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Tie Wei","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"30529","MENG 500-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Andrei N. Zagrai","7","10","3","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"31246","MENG 500-14","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Julie Ford","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG500",""
"31365","MENG 505-01","M","T R","01/16/2023-05/09/2023","1100-1215","JONES 227","3","CLAS","Design and Analysis of Exp","Donghyeon Ryu","8","15","7","0","$25","https://catalog.nmt.edu/courses/MENG505",""
"31366","MENG 505-01D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Design and Analysis of Exp","Donghyeon Ryu","14","15","1","0","$25","https://catalog.nmt.edu/courses/MENG505",""
"31497","MENG 513-01","M","T R","01/16/2023-05/09/2023","1400-1515","JONES 106","3","CLAS","Impact Dynamics","Jamie Kimberley","8","15","7","0","$50","https://catalog.nmt.edu/courses/MENG513",""
"31498","MENG 513-01D","DE","T R","01/16/2023-05/09/2023","1400-1515","WEB-V","3","CLAS","Impact Dynamics","Jamie Kimberley","13","15","2","0","$50","https://catalog.nmt.edu/courses/MENG513",""
"31500","MENG 517-01","M","T R","01/16/2023-05/09/2023","0830-0945","SPEARE 4","3","CLAS","Adv Finite Element Method","Ashok K. Ghosh","15","15","0","0","$10","https://catalog.nmt.edu/courses/MENG517",""
"31501","MENG 517-01D","DE","T R","01/16/2023-05/09/2023","0830-0945","WEB-V","3","CLAS","Adv Finite Element Method","Ashok K. Ghosh","14","15","1","0","$10","https://catalog.nmt.edu/courses/MENG517",""
"31502","MENG 544-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 239","3","CLAS","Modern Control Theory","Kooktae Lee","0","12","12","0","$50","https://catalog.nmt.edu/courses/MENG544",""
"31503","MENG 544-01D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Modern Control Theory","Kooktae Lee","10","10","0","0","$50","https://catalog.nmt.edu/courses/MENG544",""
"31506","MENG 547-01","M","F","01/16/2023-05/09/2023","1100-1330","","3","CLAS","Theory Pyrotechnics  & Apps","William W. Anderson","8","20","12","0","$50","https://catalog.nmt.edu/courses/MENG547",""
"31507","MENG 547-01D","DE","F","01/16/2023-05/09/2023","1100-1330","WEB-V","3","CLAS","Theory Pyrotechnics  & Apps","William W. Anderson","7","20","13","0","$50","https://catalog.nmt.edu/courses/MENG547",""
"31249","MENG 549-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 124","3","CLAS","Wave Propagation","Seok Bin Lim","11","15","4","0","$50","https://catalog.nmt.edu/courses/MENG549",""
"30355","MENG 549-01D","DE","T R","01/16/2023-05/09/2023","0930-1045","WEB-V","3","CLAS","Wave Propagation","Seok Bin Lim","14","15","1","0","$50","https://catalog.nmt.edu/courses/MENG549",""
"31508","MENG 551-01D","DE","","","","","3","","Optimal Control Systems","","0","0","0","0","$25","https://catalog.nmt.edu/courses/MENG551",""
"31510","MENG 572-01","M","T R","01/16/2023-05/09/2023","0800-0915","SPEARE 19","3","CLAS","Sensor Technology","Andrei N. Zagrai","0","8","8","0","$50","https://catalog.nmt.edu/courses/MENG572",""
"31511","MENG 572-01D","DE","T R","01/16/2023-05/09/2023","0800-0915","WEB-V","3","CLAS","Sensor Technology","Andrei N. Zagrai","0","3","3","0","$50","https://catalog.nmt.edu/courses/MENG572",""
"30585","MENG 577-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 107","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","13","15","2","0","$10","https://catalog.nmt.edu/courses/MENG577",""
"30586","MENG 577D-01","DE","T R","01/16/2023-05/09/2023","1230-1345","WEB-V","3","CLAS","Advanced Fluid Mechanics","Sayavur Bakhtiyarov","10","15","5","0","$10","https://catalog.nmt.edu/courses/MENG577D",""
"31257","MENG 585-01","M","M","01/16/2023-05/09/2023","1100-1150","CRAMER 239","1","CLAS","Graduate-Faculty Seminar","Julie Ford & Jamie Kimberley","6","28","22","0","$25","https://catalog.nmt.edu/courses/MENG585",""
"31258","MENG 585-01D","DE","M","01/16/2023-05/09/2023","1100-1150","WEB-V","1","CLAS","Graduate-Faculty Seminar","Julie Ford & Jamie Kimberley","11","20","9","0","$25","https://catalog.nmt.edu/courses/MENG585",""
"30264","MENG 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Sayavur Bakhtiyarov","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30265","MENG 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Julie Ford","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30266","MENG 591-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Ashok K. Ghosh","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30267","MENG 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Michael J. Hargather","5","10","5","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30268","MENG 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Jamie Kimberley","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30269","MENG 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Kooktae Lee","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30270","MENG 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Seok Bin Lim","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30271","MENG 591-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Mostafa Hassanalian","4","10","6","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
"30359","MENG 591-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Curtis J. OMalley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG591",""
