CRN,Course,*Campus,Days,Date,Time,Location,Hrs,Type,Title,Instructor,Seats,Limit,Enroll,Waitlist,Course Fees,Catalog
"30399","GEOC 591-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","William C. McIntosh","10","10","0","0","N/A","Bookstore Link",
"30994","GEOC 591-10","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Nicole C. Hurtig","8","10","2","0","N/A","Bookstore Link",
"30439","GEOC 591-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Shari A. Kelley","10","10","0","0","N/A","Bookstore Link",
"30611","GEOC 591-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Matthew Zimmerer","10","10","0","0","N/A","Bookstore Link",
"30617","GEOC 591-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Daniel S. Jones","10","10","0","0","N/A","Bookstore Link",
"31750","GEOC 591-14","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Nels A. Iverson","10","10","0","0","N/A","Bookstore Link",
"30743","GEOC 592-01","M","M","01/16/2023-05/09/2023","1300-1350","MSEC 103","1","CLAS","Graduate Seminar","John Naliboff","3","10","7","0","N/A","Bookstore Link",
"30677","GEOC 593-01","M","F","01/16/2023-05/09/2023","1200-1250","MSEC 195","1","CLAS","Seminar","Mark Person","11","20","9","0","N/A","Bookstore Link",
,,,,,,,,,,"Shari A. Kelley",,,,,,,
"30073","GEOC 595-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Alexander Gysi","10","10","0","0","N/A","Bookstore Link",
"30074","GEOC 595-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Bonnie Frey","10","10","0","0","N/A","Bookstore Link",
"30075","GEOC 595-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Nicole C. Hurtig","10","10","0","0","N/A","Bookstore Link",
"30076","GEOC 595-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Shari A. Kelley","10","10","0","0","N/A","Bookstore Link",
"30077","GEOC 595-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Nelia Dunbar","10","10","0","0","N/A","Bookstore Link",
"30078","GEOC 595-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","James B. Harrison","10","10","0","0","N/A","Bookstore Link",
"30157","GEOC 595-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Matthew T. Heizler","10","10","0","0","N/A","Bookstore Link",
"30180","GEOC 595-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Philip Kyle","10","10","0","0","N/A","Bookstore Link",
"30401","GEOC 595-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Laura E. Waters","9","10","1","0","N/A","Bookstore Link",
"30432","GEOC 595-10","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","William C. McIntosh","10","10","0","0","N/A","Bookstore Link",
"30618","GEOC 595-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Daniel S. Jones","10","10","0","0","N/A","Bookstore Link",
"30690","GEOC 595-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Matthew Zimmerer","10","10","0","0","N/A","Bookstore Link",
"31751","GEOC 595-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Nels A. Iverson","10","10","0","0","N/A","Bookstore Link",
"30112","GEOP 500-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Robert Balch","10","10","0","0","N/A","Bookstore Link",
"30263","GEOP 500-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Susan L. Bilek","8","10","2","0","N/A","Bookstore Link",
"30397","GEOP 500-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Glenn A. Spinelli","10","10","0","0","N/A","Bookstore Link",
"30442","GEOP 500-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Jolante W. Van Wijk","9","10","1","0","N/A","Bookstore Link",
"30986","GEOP 500-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","John Naliboff","8","10","2","0","N/A","Bookstore Link",
"31520","GEOP 500-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Alex J. Rinehart","10","10","0","0","N/A","Bookstore Link",
"31521","GEOP 500-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Veronica B. Prush","10","10","0","0","N/A","Bookstore Link",
"31106","GEOP 589-01","M","M","01/16/2023-05/09/2023","0900-0950","JONES 227","1","CLAS","Topics in Cmputatnl Geophysics","John Naliboff","13","15","2","0","N/A","Bookstore Link",
"30113","GEOP 591-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Robert Balch","10","10","0","0","N/A","Bookstore Link",
"30273","GEOP 591-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Susan L. Bilek","10","10","0","0","N/A","Bookstore Link",
"30402","GEOP 591-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Glenn A. Spinelli","8","10","2","0","N/A","Bookstore Link",
"30444","GEOP 591-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Jolante W. Van Wijk","9","10","1","0","N/A","Bookstore Link",
"30989","GEOP 591-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","John Naliboff","10","10","0","0","N/A","Bookstore Link",
"31522","GEOP 591-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Alex J. Rinehart","10","10","0","0","N/A","Bookstore Link",
"31523","GEOP 591-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Veronica B. Prush","10","10","0","0","N/A","Bookstore Link",
"30987","GEOP 592-01","M","M","01/16/2023-05/09/2023","1300-1350","MSEC 103","1","CLAS","Graduate Seminar","John Naliboff","4","10","6","0","N/A","Bookstore Link",
"30988","GEOP 593-01","M","F","01/16/2023-05/09/2023","1200-1250","MSEC 195","1","CLAS","Seminar","Mark Person","3","10","7","0","N/A","Bookstore Link",
,,,,,,,,,,"Shari A. Kelley",,,,,,,
"30201","GEOP 595-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Robert Balch","10","10","0","0","N/A","Bookstore Link",
"30274","GEOP 595-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Susan L. Bilek","8","10","2","0","N/A","Bookstore Link",
"30440","GEOP 595-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Glenn A. Spinelli","10","10","0","0","N/A","Bookstore Link",
"30445","GEOP 595-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Jolante W. Van Wijk","10","10","0","0","N/A","Bookstore Link",
"31526","GEOP 595-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","John Naliboff","10","10","0","0","N/A","Bookstore Link",
"31527","GEOP 595-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Alex J. Rinehart","10","10","0","0","N/A","Bookstore Link",
"31528","GEOP 595-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Glenn A. Spinelli","10","10","0","0","N/A","Bookstore Link",
"31529","GEOP 595-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Veronica B. Prush","10","10","0","0","N/A","Bookstore Link",
"31482","GRMN 1120-01","M","M W F","01/16/2023-05/09/2023","1100-1150","SPEARE 15","3","CLAS","German II","Lois Phillips","16","20","4","0","$25","Bookstore Link",
"31072","GEX 601-01D","DE",,"01/16/2023-05/09/2023",,"WEB-V","3","CLAS","Argon Mass spectrometry (567)","Matthew T. Heizler","0","0","0","0","N/A","Bookstore Link",
"31073","GEX 601-02D","DE",,"01/16/2023-05/09/2023",,,"3","CLAS","Mineral Deposits of New Mexico","Virginia T. McLemore","1","1","0","0","N/A","Bookstore Link",
"31837","HIST 1120-01D","DE",,"05/15/2023-06/02/2023",,"WEB-V","3","CLAS","American History Since 1865","Gregory Stringer","30","30","0","0","N/A","Bookstore Link",
"30765","HIST 1160-01","M","M W F","01/16/2023-05/09/2023","1300-1350","WEIR 203","3","CLAS","Western Civilization II","Yulia Mikhailova","1","25","24","0","$25","Bookstore Link",
"30489","HIST 375-01","M","M W F","01/16/2023-05/09/2023","1200-1250","CRAMER 124","3","CLAS","Anct & Med Fndns Sci & Tech","Yulia Mikhailova","1","26","25","0","$25","Bookstore Link",
"31484","HIST 385-01","M","M W F","01/16/2023-05/09/2023","1400-1450","SPEARE 117","3","CLAS","Latin American Cultural Hist","Matthew S. Johnson","5","15","10","0","$25","Bookstore Link",
"30685","HIST 389-01","M","M W F","01/16/2023-05/09/2023","1000-1050","JONESA 102","3","CLAS","Medieval Europe","Yulia Mikhailova","15","25","10","0","$25","Bookstore Link",
"31704","HYD 414-01","M","M W F","01/16/2023-05/09/2023","1000-1050","MSEC 103","3","CLAS","Vadose Zone Hydrology","Alex J. Rinehart","15","15","0","0","$30","Bookstore Link",
"31705","HYD 414-01D","DE","M W F","01/16/2023-05/09/2023","1000-1050",,"3","CLAS","Vadose Zone Hydrology","Alex J. Rinehart","0","0","0","0","N/A","Bookstore Link",
"30017","HYD 500-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Daniel S. Jones","10","10","0","0","N/A","Bookstore Link",
"30019","HYD 500-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Daniel D. Cadol","9","10","1","0","N/A","Bookstore Link",
"30022","HYD 500-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Kate C. Leary","9","10","1","0","N/A","Bookstore Link",
"30023","HYD 500-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Alex J. Rinehart","8","10","2","0","N/A","Bookstore Link",
"30390","HYD 500-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Mark Person","10","10","0","0","N/A","Bookstore Link",
"30446","HYD 500-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Fred M. Phillips","10","10","0","0","N/A","Bookstore Link",
"30451","HYD 500-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research",,"10","10","0","0","N/A","Bookstore Link",
"30509","HYD 508-01","M","T R","01/16/2023-05/09/2023","0800-0915","MSEC 195","4","CLAS","Flow/Transport in Hydro System","Daniel D. Cadol","15","18","3","0","N/A","Bookstore Link",
"31034","HYD 508-01D","DE","T R","01/16/2023-05/09/2023","0800-0915","WEB-V","4","CLAS","Flow/Transport in Hydro System","Daniel D. Cadol","20","20","0","0","N/A","Bookstore Link",
"31581","HYD 514-01","M","M W F","01/16/2023-05/09/2023","1000-1050","MSEC 103","3","CLAS","Vadose Zone Hydrology","Alex J. Rinehart","13","15","2","0","$30","Bookstore Link",
"31584","HYD 514-01D","M","M W F","01/16/2023-05/09/2023","1000-1050","WEB-V","3","CLAS","Vadose Zone  Hydrology","Alex J. Rinehart","13","15","2","0","$30","Bookstore Link",
"31574","HYD 547-01","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 105","3","CLAS","Hydrologic Modeling","Mark Person","18","20","2","0","N/A","Bookstore Link",
"31577","HYD 547-01D","DE","T R","01/16/2023-05/09/2023","0930-1045","WEB-V","3","CLAS","Hydrologic Modeling","Mark Person","16","20","4","0","N/A","Bookstore Link",
"31571","HYD 562-01","M","T R","01/16/2023-05/09/2023","1100-1215","WEIR 202","3","CLAS","Fluvial Geomorphology","Kate C. Leary","10","15","5","0","N/A","Bookstore Link",
"31572","HYD 562-01D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Fluvial Geomorphology","Kate C. Leary","12","15","3","0","N/A","Bookstore Link",
"31569","HYD 572-M01","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 195","1","CLAS","Special Topics in Engr Geology","Alex J. Rinehart","10","10","0","0","N/A","Bookstore Link",
"30024","HYD 591-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis",,"10","10","0","0","N/A","Bookstore Link",
"30025","HYD 591-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Daniel D. Cadol","9","10","1","0","N/A","Bookstore Link",
"30026","HYD 591-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Daniel S. Jones","10","10","0","0","N/A","Bookstore Link",
"30379","HYD 591-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Mark Person","9","10","1","0","N/A","Bookstore Link",
"30448","HYD 591-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Fred M. Phillips","10","10","0","0","N/A","Bookstore Link",
"30453","HYD 591-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Glenn A. Spinelli","9","10","1","0","N/A","Bookstore Link",
"30457","HYD 591-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","John L. Wilson","10","10","0","0","N/A","Bookstore Link",
"30747","HYD 591-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Alex J. Rinehart","10","10","0","0","N/A","Bookstore Link",
"30179","HYD 592-01","M","M","01/16/2023-05/09/2023","1300-1350","MSEC 103","1","CLAS","Graduate Seminar","John Naliboff","4","10","6","0","N/A","Bookstore Link",
"30676","HYD 593-01","M","F","01/16/2023-05/09/2023","1200-1250","MSEC 195","1","CLAS","Seminar","Mark Person","3","10","7","0","N/A","Bookstore Link",
,,,,,,,,,,"Shari A. Kelley",,,,,,,
"30027","HYD 595-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Kate C. Leary","10","10","0","0","N/A","Bookstore Link",
"30028","HYD 595-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Daniel D. Cadol","9","10","1","0","N/A","Bookstore Link",
"30029","HYD 595-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Daniel S. Jones","10","10","0","0","N/A","Bookstore Link",
"30381","HYD 595-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Mark Person","8","10","2","0","N/A","Bookstore Link",
"30449","HYD 595-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Fred M. Phillips","10","10","0","0","N/A","Bookstore Link",
"30454","HYD 595-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Glenn A. Spinelli","10","10","0","0","N/A","Bookstore Link",
"30458","HYD 595-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","John L. Wilson","9","10","1","0","N/A","Bookstore Link",
"30748","HYD 595-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Alex J. Rinehart","10","10","0","0","N/A","Bookstore Link",
"31214","IT 101-01","M","M W","01/16/2023-05/09/2023","1200-1250","CRAMER 203","2","CLAS","Intro to Comp Sci & Info Tech","Sanaa Mahmoud Mohmmed Algaraibeh","4","4","0","0","$50","Bookstore Link",
"31215","IT 101L-01","M","F","01/16/2023-05/09/2023","1200-1250","CRAMER 203","0","CLAS","Intro Comp Sci & Info Tech Lab","Sanaa Mahmoud Mohmmed Algaraibeh","0","0","0","0","$50","Bookstore Link",
"30410","IT 107-01","M","M W F","01/16/2023-05/09/2023","1300-1350","CRAMER 107","4","CLAS","Intro to Programming Python","John H. Goettsche","0","0","0","0","N/A","Bookstore Link",
"30411","IT 107L-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 107","0","CLAS","Intro Programming Python Lab","John H. Goettsche","0","0","0","0","$75","Bookstore Link",
"30320","IT 113-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 203","4","CLAS","Intro to Programming","Amy E. Knowles","0","0","0","0","N/A","Bookstore Link",
,,,,,,,,,,"Sanaa Mahmoud Mohmmed Algaraibeh",,,,,,,
"30321","IT 113L-01","M","M W F","01/16/2023-05/09/2023","1500-1550","CRAMER 203","0","CLAS","Intro to Programming Lab","Amy E. Knowles","0","0","0","0","$75","Bookstore Link",
,,,,,,,,,,"Sanaa Mahmoud Mohmmed Algaraibeh",,,,,,,
"30182","IT 122-01","M","M W F","01/16/2023-05/09/2023","1100-1150","WEIR 202","3","CLAS","Algorithms & Data Structures","John H. Goettsche","0","0","0","0","$75","Bookstore Link",
"30353","IT 213-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 203","3","CLAS","Obj Oriented Programming","Sanaa Mahmoud Mohmmed Algaraibeh","0","0","0","0","$75","Bookstore Link",
"30396","IT 326-01","M","M W F","01/16/2023-05/09/2023","1000-1050","CRAMER 124","3","CLAS","Software Engineering","Dongwan Shin","0","0","0","0","$75","Bookstore Link",
"31216","IT 363-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 124","3","CLAS","Computer Security","Dongwan Shin","0","0","0","0","$30","Bookstore Link",
"30421","IT 373-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 124","3","CLAS","Intro to Database Systems","Subhasish Mazumdar","0","0","0","0","$30","Bookstore Link",
"30773","IT 382-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 124","3","CLAS","Ethical,Social Implications IT","Christopher J. ChoGlueck","1","2","1","0","$25","Bookstore Link",
"30775","IT 382-02","M","M W F","01/16/2023-05/09/2023","1300-1350","CRAMER 120","3","CLAS","Ethical,Social Implications IT","Christopher J. ChoGlueck","1","2","1","0","N/A","Bookstore Link",
"31647","IT 462-01","M","T","01/16/2023-05/09/2023","1700-2000","CRAMER 124","3","CLAS","Sys. Risk & Dec Analysis",,"5","5","0","0","$25","Bookstore Link",
"31217","IT 466-01D","DE","T","01/16/2023-05/09/2023","1700-2000","WEB-V","3","CLAS","Project Management","Heidi A. Hahn","4","5","1","0","$30","Bookstore Link",
"31648","IT 482-01","M","T","01/16/2023-05/09/2023","0900-1030","SPEARE 14","3","CLAS","Senior Secure Sys Design Proj","Franklin Reinow","4","5","1","0","N/A","Bookstore Link",
,,,,,,,,,,"Subhasish Mazumdar",,,,,,,
"31835","MUSC 1110-01D","DE",,"05/15/2023-06/02/2023",,"WEB-V","3","CLAS","Music Appreciation: Jazz","Edward S. Pias","30","30","0","0","N/A","Bookstore Link",
"31837","HIST 1120-01D","DE",,"05/15/2023-06/02/2023",,"WEB-V","3","CLAS","American History Since 1865","Gregory Stringer","30","30","0","0","N/A","Bookstore Link",
"31836","PSYC 189-01D","DE","T R","05/15/2023-06/02/2023","1200-1430","WEB-V","1","CLAS","Freestyle STEAM","Stewart Thompson","25","25","0","0","N/A","Bookstore Link",
"31656","MGMT 462-01","M","T","01/16/2023-05/09/2023","1700-2000","CRAMER 124","3","CLAS","Systems, Risk & Dec Analysis","Haoying Wang","2","10","8","0","$25","Bookstore Link",
"31661","MGMT 476-01D","DE","R","01/16/2023-05/09/2023","1700-2000","WEB-V","3","CLAS","Project Management","Heidi A. Hahn","1","7","6","0","$25","Bookstore Link",
"31658","MGMT 481-01","M","T R","01/16/2023-05/09/2023","1400-1515","SPEARE 14","3","CLAS","Senior Sem. Tech Mgmt","Franklin Reinow","17","20","3","0","$25","Bookstore Link",
"31659","MGMT 486-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 120","3","CLAS","Business Policy/Corp. Strategy","Franklin Reinow","17","20","3","0","$25","Bookstore Link",
"30639","MTLS 202-01","M","T R","01/16/2023-05/09/2023","0930-1045","JONESA 101","3","CLAS","Materials Engineering I","Deep Choudhuri","19","60","41","0","$30","Bookstore Link",
"30640","MTLS 202L-01","M","M","01/16/2023-05/09/2023","1400-1650","JONESA 101","1","CLAS","Materials Engineering I Lab","Thomas D. Burleigh","7","15","8","0","$150","Bookstore Link",
"30641","MTLS 202L-02","M","T","01/16/2023-05/09/2023","1400-1645","JONESA 101","1","CLAS","Materials Engineering I Lab","Thomas D. Burleigh","8","15","7","0","$150","Bookstore Link",
"30642","MTLS 202L-03","M","W","01/16/2023-05/09/2023","1400-1650","JONESA 101","1","CLAS","Materials Engineering I Lab","Thomas D. Burleigh","2","15","13","0","$150","Bookstore Link",
"30643","MTLS 202L-04","M","R","01/16/2023-05/09/2023","1400-1645","JONESA 101","1","CLAS","Materials Engineering I Lab","Thomas D. Burleigh","3","15","12","0","$150","Bookstore Link",
"30644","MTLS 235-01","M","T R","01/16/2023-05/09/2023","1100-1215","BUREAU 111A","3","CLAS","Materials Engineering II","Paul Fuierer","7","20","13","0","$30","Bookstore Link",
"30645","MTLS 235L-01","M","T","01/16/2023-05/09/2023","1400-1700","LOPEZ 106","1","CLAS","Materials Engineering II Lab","Paul Fuierer","7","10","3","0","$150","Bookstore Link",
"30646","MTLS 235L-02","M","R","01/16/2023-05/09/2023","1400-1700","LOPEZ 106","1","CLAS","Materials Engineering II Lab","Paul Fuierer","3","10","7","0","$150","Bookstore Link",
"30647","MTLS 311-01","M","T R","01/16/2023-05/09/2023","1400-1515","CRAMER 239","3","CLAS","Thermal and Mechanical","Bhaskar Majumdar","11","20","9","0","$150","Bookstore Link",
"31351","MTLS 314-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 239","3","CLAS","Transport Processes","Nikolai Kalugin","11","20","9","0","$30","Bookstore Link",
"31716","MTLS 327-01","M","M W F","01/16/2023-05/09/2023","1000-1050","WEIR 202","3","CLAS","Physical Metallurgy","Deep Choudhuri","9","20","11","0","$30","Bookstore Link",
